component 1,component 2,component 3,component 4,component 5,class
7.706047,4.2095456,3.087826,3.2183726,9.28302,GALAXY
4.402333,4.096241,2.1944263,8.09864,7.1208544,STAR
6.9090095,6.0203867,2.2521923,1.87442,3.1059575,GALAXY
6.6733546,7.821446,6.1272707,3.8646445,8.7463455,GALAXY
6.6784925,6.1448894,5.5164604,-1.0541065,4.2905474,STAR
2.3128333,1.193533,3.0060346,6.8552647,5.5915527,GALAXY
3.3061428,9.367696,4.461829,2.7711694,4.483853,STAR
4.352283,2.5824153,3.050157,7.908566,8.596995,GALAXY
6.8170033,7.3787317,9.370694,6.236644,3.4168947,GALAXY
3.5501163,3.4235008,1.3632358,8.328598,5.8106837,STAR
0.5673685,7.3501787,7.960702,5.872878,5.7402925,GALAXY
2.7175362,3.489313,1.6798916,8.479104,6.278305,QSO
2.3278635,1.4376025,3.091724,7.061679,5.9476633,QSO
5.2399626,6.449108,4.4205337,0.730806,2.3982604,QSO
6.510113,9.563148,9.128608,5.8899627,4.021225,GALAXY
2.9898868,3.259139,1.1234826,8.354151,5.7261662,GALAXY
4.6274357,3.305438,2.5747528,7.815952,8.523464,STAR
8.977377,1.6557035,3.2085545,7.409078,2.7598534,STAR
5.062512,4.98286,5.8145065,3.583981,9.654097,STAR
1.1663277,1.7057911,2.172436,7.381901,6.1555104,QSO
5.033429,7.730582,6.1465464,3.2774146,3.8808942,STAR
4.884626,5.588306,9.780153,7.1274624,2.91995,GALAXY
4.071456,8.273968,7.0511837,6.1015773,7.3118196,GALAXY
5.3713055,3.8153203,5.4544153,3.0448346,10.523015,GALAXY
8.737794,5.9794383,3.8722262,4.279672,2.9871953,STAR
6.5109696,9.595203,9.05583,5.82873,4.013832,GALAXY
3.5638359,9.078934,7.2301016,7.185562,5.8486185,GALAXY
6.2246966,5.398084,9.595223,6.8172855,2.5501733,GALAXY
7.8782735,4.480833,5.377711,2.0348847,0.28744313,QSO
0.9961737,1.939376,1.3118073,7.3058977,5.454095,QSO
7.4661283,4.758616,6.188834,-0.24398917,2.9264212,STAR
3.9204276,1.4990733,4.2091365,7.705656,7.937852,GALAXY
3.8295531,1.516987,6.6550903,6.6761947,7.2669253,GALAXY
2.7728977,8.166999,5.430491,1.9095101,4.451929,GALAXY
3.832319,3.741366,6.877707,5.1105375,9.019218,STAR
5.7883315,1.9574759,3.8441596,7.064478,9.94833,GALAXY
6.067416,6.80677,1.6447312,0.72055113,3.6271415,GALAXY
8.675955,4.071091,5.6100693,1.2822247,0.29865977,QSO
4.6266737,10.163466,8.204047,5.431883,3.9762654,GALAXY
5.8916626,1.1413506,1.1599925,9.303599,3.5144513,STAR
5.7092533,7.2399554,1.4107966,0.088300735,4.13387,STAR
6.1036773,3.3940446,2.3689425,6.478445,9.125954,GALAXY
8.102113,5.360083,4.1978703,4.0492764,2.574063,GALAXY
3.5953283,9.024218,7.2264137,7.1061335,5.9932795,STAR
2.9566507,1.0980433,1.1412294,7.5467787,2.7997353,STAR
7.763628,5.1827936,4.035448,2.686087,9.195779,GALAXY
6.1189218,7.0027122,4.452192,-1.1095756,4.526807,STAR
4.066121,3.4777968,7.8252425,4.892339,10.081784,GALAXY
5.9104137,8.441795,9.9315605,6.685457,3.9555113,GALAXY
5.497459,1.5929414,1.5709323,7.9985476,1.602822,QSO
5.771154,10.571754,8.471861,5.522117,4.126664,STAR
7.2792883,6.15006,5.8825355,4.8448796,2.6334915,STAR
6.6135516,1.3582815,0.7518307,8.649003,2.3867633,QSO
4.8731093,2.8988717,1.7897398,7.7695756,5.2858644,STAR
3.2338083,9.678071,4.2377615,2.8376045,4.5422006,GALAXY
7.978489,5.7089167,4.644308,4.6235843,2.4096112,STAR
6.1371903,6.5031004,10.189842,7.1712613,3.435951,GALAXY
5.815834,7.1727195,10.112511,7.0462093,3.623054,GALAXY
1.2736616,5.119588,8.252348,5.7123117,7.5553956,GALAXY
2.892015,3.683223,8.325016,5.549977,8.733039,GALAXY
4.2399297,4.5264373,7.6589108,5.597004,1.6439521,GALAXY
4.505235,4.1647,8.716978,6.4245653,1.6159089,GALAXY
5.528113,2.1727738,3.4806757,7.4149504,9.549072,GALAXY
5.215295,10.00734,9.074794,5.9526777,4.106739,GALAXY
6.2542133,2.5052795,2.8467064,5.6887403,10.053133,GALAXY
7.5610785,5.067171,5.3639245,1.8113896,0.12333901,QSO
2.7612255,1.145992,3.0315506,6.764513,5.326927,GALAXY
6.879262,6.2019477,6.1773434,-0.80343413,2.0523732,STAR
8.308096,1.4559273,2.7805712,8.093175,3.2568064,QSO
7.4933853,4.2105885,4.3520837,1.9033467,10.375536,GALAXY
6.442361,6.1263103,2.4258497,1.7256566,3.103287,QSO
3.9669857,1.7597727,4.4146514,7.5245533,7.991125,GALAXY
6.9341745,5.9969645,6.178342,-0.5227148,1.7391174,QSO
5.0890927,10.653236,8.4092455,5.5841465,4.1580334,GALAXY
0.044892944,6.336998,7.369008,5.212876,5.9215364,GALAXY
6.3257017,3.7814186,2.4249077,6.0743155,8.833782,GALAXY
0.06405768,8.870442,6.931642,2.806518,4.543213,GALAXY
1.9712967,1.0313463,1.5702194,6.426503,4.397426,QSO
2.6330183,7.4393644,6.3092246,1.6778619,4.240462,GALAXY
9.877654,3.6788948,3.0302854,6.3988423,0.88905525,QSO
5.5036755,6.475416,2.9011264,1.1437718,3.136182,QSO
-0.118990205,7.1292872,6.004153,4.102377,4.6727905,GALAXY
2.1247394,2.056953,0.6241064,7.493266,5.1505237,STAR
2.9265347,1.2031085,0.26560205,6.8982124,4.0606017,QSO
6.784013,6.3221903,6.134302,-0.865397,2.136342,GALAXY
1.3619448,6.9539766,8.844721,4.6571407,2.5329156,GALAXY
4.6470823,1.6574541,2.3248816,8.006761,2.3348749,QSO
4.0223293,1.560842,3.2339675,6.806174,3.607817,GALAXY
2.6266415,8.112441,7.468899,6.790902,5.307302,STAR
9.471517,2.9865983,2.708453,7.6019244,1.5631206,QSO
8.364221,2.150922,2.377085,7.6556253,2.9043818,QSO
5.023314,7.764358,6.6490064,4.992816,8.30722,STAR
2.3726437,9.990316,5.667507,4.033868,4.2385063,STAR
6.615086,4.229011,2.822415,5.465759,8.5360985,STAR
6.304738,6.639423,3.9900968,-0.29830247,4.9478607,GALAXY
6.5442357,9.11505,6.039639,6.4256096,6.0235367,GALAXY
8.725305,5.6521573,2.8354309,3.058615,3.1781845,GALAXY
4.1685934,8.870811,5.122792,2.9855459,4.2177796,GALAXY
3.2182443,1.4548472,-0.070706666,8.025915,3.9354093,QSO
4.5327744,5.070092,9.197417,6.747908,2.4297388,GALAXY
7.225545,1.8725646,1.038231,8.589604,2.3343487,QSO
5.5178504,7.252413,2.2275429,-0.10944648,3.8780456,GALAXY
4.980039,1.7070774,2.1964333,7.4896846,2.0776298,QSO
4.419856,4.2756033,7.634422,5.595193,1.3882967,GALAXY
0.389972,7.785653,8.221175,3.11044,3.9136014,GALAXY
7.69514,4.4077625,3.1424713,3.6479583,9.08693,GALAXY
1.3362182,6.9995975,9.031277,5.2603016,2.016792,GALAXY
7.7702103,6.38128,1.082148,1.7858872,3.6151452,GALAXY
3.3999724,3.4624183,2.2583175,8.268864,6.371868,QSO
7.384103,2.9004774,3.2460527,3.1246421,10.556694,GALAXY
8.4187565,2.9351444,2.8893118,8.111374,1.3519288,QSO
8.254124,4.083689,5.7609057,1.3283054,0.40692285,STAR
3.5857265,4.4384637,7.7355933,4.8459797,9.669268,GALAXY
5.8794594,1.4642922,1.8787028,9.032836,2.6450734,GALAXY
5.803064,5.1656585,5.26215,3.0394492,9.594982,GALAXY
7.3589177,4.202736,4.124953,4.282386,0.7220024,GALAXY
6.6768847,2.2919877,2.7761047,4.733062,10.532003,GALAXY
2.2580464,7.6445312,8.16972,6.4504895,1.3104011,GALAXY
7.9685454,4.4995484,3.9053507,2.1720197,9.816348,GALAXY
6.2560844,1.6862934,4.545105,5.518298,10.967798,GALAXY
1.6903392,7.290592,8.503337,5.5352073,2.347257,STAR
8.294261,2.8407352,2.0321615,8.313147,1.7193521,GALAXY
5.7076955,4.359731,2.53395,6.9075646,7.6881948,STAR
4.1668134,7.2369394,8.549988,6.0124183,3.3273122,GALAXY
6.05151,8.727071,5.890478,6.8922195,4.021024,GALAXY
6.129573,2.74531,3.684552,3.7764225,10.269643,GALAXY
6.1256337,6.3081408,4.8786044,0.10788052,2.7753582,GALAXY
4.2807646,8.461418,6.6988263,6.6976576,5.511437,STAR
4.426064,1.7519317,7.8247843,6.179435,9.053911,STAR
5.6177454,10.3295965,6.1765018,4.1894503,4.053984,GALAXY
8.312562,3.7801774,4.1451936,4.8964696,0.30144477,QSO
1.6357217,6.1651096,8.868785,2.489314,3.0243099,GALAXY
6.5814934,4.321218,4.7530675,3.8649101,4.1376996,QSO
1.3299738,2.1672387,1.9524101,7.6190414,6.5293045,GALAXY
5.5169024,9.947365,9.210345,6.0576987,4.1489234,GALAXY
5.3046365,4.6462936,9.340798,6.8110933,2.0902717,GALAXY
2.84575,10.999459,5.8933926,4.3501263,4.282405,GALAXY
4.344857,0.8397854,0.65286285,7.3300724,2.2128341,QSO
3.0004413,2.1444488,1.5536617,7.488806,5.094375,QSO
7.041165,2.2315345,3.0094879,8.027476,1.7603866,QSO
5.644308,6.2578683,6.2661242,3.030192,9.974535,GALAXY
6.2553287,1.553777,4.9597087,6.092455,10.77281,GALAXY
5.674216,5.279026,4.175769,3.1532876,2.3827229,GALAXY
6.0884323,3.9094234,4.72457,2.2705986,10.422224,GALAXY
9.990301,3.4313004,2.9787297,6.514775,1.0927206,QSO
1.3671141,7.8838477,8.187671,6.4811487,4.2358136,STAR
0.8512509,8.616422,6.733521,1.923971,4.4952726,GALAXY
5.0293803,9.576889,6.457133,7.539715,4.9084287,GALAXY
4.0304217,10.984528,4.919059,3.954752,4.362365,STAR
8.151183,5.998456,4.2506375,4.317423,2.8855557,GALAXY
3.7359362,2.9140089,5.803895,6.0161786,7.6253405,STAR
2.9040556,3.4286914,8.423733,5.66507,8.621599,GALAXY
6.623599,5.364439,4.8344207,2.4467602,9.536247,GALAXY
5.358243,8.013118,6.4448323,5.28485,7.666095,GALAXY
0.3972523,7.955527,7.517673,3.9515135,4.348949,GALAXY
3.451284,3.6174228,2.1552489,8.410753,7.6008844,STAR
7.4141183,3.1692216,4.371613,4.4578753,3.4700725,STAR
1.0249434,7.4542346,7.712349,1.5866355,4.1955543,GALAXY
5.4116635,4.078032,7.527707,5.593743,0.8191442,GALAXY
4.948568,1.4746581,7.360804,6.328796,9.430527,GALAXY
4.639319,2.1398687,6.740975,5.776641,9.393382,GALAXY
7.4211254,8.393376,6.035489,4.3427534,8.151703,GALAXY
6.4833407,6.149313,5.6909223,-0.10764113,1.7334831,QSO
4.226117,4.6257896,7.5247006,4.323678,10.331175,GALAXY
4.5693326,1.5519241,4.383815,7.8397717,8.590246,GALAXY
0.27451715,5.2649474,6.4737153,4.386446,5.2244487,GALAXY
8.85838,5.8506746,2.6590416,3.0720592,3.329395,GALAXY
7.978814,6.716391,3.4148314,3.708538,3.8191895,STAR
4.087331,6.7095513,7.3037767,4.6312904,9.384767,GALAXY
7.5033717,4.2721176,3.650198,2.2408528,9.694218,GALAXY
7.2618732,4.792478,4.2610025,3.7528355,2.201518,GALAXY
2.7460606,1.6736647,3.410746,7.515154,7.0950866,GALAXY
7.586852,6.5361705,5.9046507,2.166474,10.044529,GALAXY
4.142219,1.5687643,4.5201917,7.577353,8.11341,GALAXY
3.178568,2.464295,7.392001,6.135828,7.198693,GALAXY
6.4556675,6.7309585,2.9185479,0.7015423,5.3239613,STAR
3.572582,2.6443634,0.76183385,8.499929,4.8513803,STAR
1.705518,7.3501964,5.317995,3.9658067,3.445899,GALAXY
5.5340815,1.9687752,5.7739587,5.157803,10.640287,GALAXY
2.094891,6.2344985,8.912005,4.1210504,1.8476539,GALAXY
2.256288,8.691502,7.8082566,7.280255,4.436967,GALAXY
1.6866745,8.241283,5.739654,4.024434,3.904193,STAR
6.3810987,4.9521165,3.7107399,6.0883718,6.0008497,STAR
6.8740125,5.8899226,7.0542765,5.1723604,2.3945293,GALAXY
6.15528,9.692731,9.348254,6.0631967,4.0992656,GALAXY
3.2765386,2.8237917,8.374412,5.8238482,8.598694,GALAXY
0.61475545,7.080358,9.023706,3.3434553,3.299443,GALAXY
7.204552,3.0617168,3.266165,2.540816,10.336129,GALAXY
4.8982763,2.8771038,3.2508907,6.597136,4.7961287,STAR
1.2520137,7.571847,7.7600765,3.1177082,3.7977173,GALAXY
2.1760294,9.582601,5.093731,2.7808762,4.508972,GALAXY
5.2988935,3.7201734,2.401435,7.7361164,5.4886966,STAR
4.8986855,1.0469258,1.0357629,7.6107764,1.8434188,QSO
5.437754,2.6929343,3.7182226,6.449643,2.7352216,QSO
3.6836529,1.1877406,2.1731126,7.0255556,2.8429341,GALAXY
0.9530851,9.822444,5.6427455,3.4933162,4.431629,GALAXY
7.5108423,2.1788642,1.9044989,8.854376,1.770728,GALAXY
5.600912,7.435093,1.4443269,-0.19370627,4.5744076,STAR
6.284835,8.806002,7.1158504,4.325031,3.7535648,STAR
3.6319215,0.93270105,1.634957,6.8347883,3.0931869,GALAXY
5.308468,3.9156365,2.326531,7.5011873,5.952274,STAR
6.474691,9.730561,8.153899,5.203731,3.9077945,GALAXY
5.219352,1.8493235,6.9000854,5.5931377,10.256879,GALAXY
-0.33702523,7.922308,7.986578,4.6691008,4.685915,GALAXY
6.653825,6.4306297,9.584962,6.5866647,3.0805357,GALAXY
5.4105716,7.341206,3.745992,-0.59301704,3.2902107,QSO
7.5007744,2.336891,1.4153123,8.415942,2.3440952,GALAXY
4.8167477,1.741905,4.288231,7.719096,8.952561,GALAXY
6.260026,9.265303,6.9423027,5.2755976,8.441623,GALAXY
3.0999417,8.341365,5.1679187,2.1640136,4.423965,GALAXY
6.124399,4.3955765,5.696124,4.590382,1.0878967,GALAXY
6.599426,1.9807421,4.1710277,4.6882606,11.128777,GALAXY
4.8012314,3.7991147,7.2893915,5.378276,0.6749549,GALAXY
2.1759608,1.3980637,3.2653558,7.0913672,5.709337,GALAXY
2.5682318,4.7810206,7.0242305,5.4891295,7.067762,GALAXY
-0.46815944,6.768458,7.17617,4.893845,5.563113,GALAXY
2.1371996,8.663868,7.886636,7.3602905,3.6205966,GALAXY
5.3179107,1.5696967,6.9830194,6.05148,10.02168,GALAXY
5.503198,7.033503,4.224854,-0.30444023,2.8551428,QSO
6.5600686,5.894318,2.6723173,2.017662,2.9471896,GALAXY
4.9996057,3.010933,2.7639232,7.536116,8.824735,GALAXY
5.5882783,7.4963045,3.0199072,-0.8578685,4.4635453,GALAXY
0.24819298,6.616088,5.278316,3.7004507,4.1359572,GALAXY
2.4900973,8.314866,7.6188564,7.0730877,3.187397,STAR
6.0044684,9.971173,9.15866,5.9104724,4.099734,GALAXY
6.234254,7.2683697,0.9006231,0.62418824,5.1997986,STAR
4.953966,3.929675,6.485104,4.8306417,0.7202411,GALAXY
2.576354,7.198905,7.5821652,5.9785905,7.38745,GALAXY
1.5654105,7.8727894,6.9144425,1.993501,4.1942096,GALAXY
7.0207877,2.8115985,2.2162979,8.168027,1.6017114,QSO
2.2786744,8.074375,7.725594,6.799995,3.5480225,GALAXY
0.20060968,9.05243,6.6186132,2.8439217,4.562573,GALAXY
7.902104,5.2877927,5.3296905,1.5981768,-0.19090585,QSO
4.5682216,3.1972806,2.629329,7.856086,8.565803,STAR
1.5555277,6.3958807,4.8367324,3.3171086,3.5299644,GALAXY
2.8811533,1.1748792,0.25604776,7.8424544,3.2952244,QSO
3.299012,0.74621093,0.61317545,7.1195583,2.8175347,QSO
0.8560734,7.6314416,8.328981,5.7943745,4.319062,GALAXY
9.89833,3.3007896,3.7835999,4.745532,0.47494236,QSO
6.1004477,6.5112886,4.8368063,-0.023268046,2.7099712,QSO
6.2160425,6.8471856,4.6691055,-1.0869257,4.4261985,GALAXY
3.641409,9.118117,7.217348,7.166813,5.951261,GALAXY
1.9660178,6.118175,8.539812,2.240901,3.1533995,GALAXY
3.839916,8.764372,7.964995,5.4768867,3.7356138,GALAXY
2.5841565,8.510613,7.626691,7.382004,2.0111008,GALAXY
4.1209135,2.8952596,6.803997,5.450871,9.082658,STAR
5.380493,1.701003,1.800863,7.151633,2.7024884,GALAXY
0.5172153,5.5118732,7.704377,5.42449,6.5650015,GALAXY
6.3809505,8.512878,6.215298,5.2396755,7.5775733,GALAXY
7.291307,6.2936134,5.2454295,2.2903469,9.466951,GALAXY
7.8361225,2.3101172,1.6014867,8.745016,2.0306213,GALAXY
2.9954123,0.8552342,0.58149534,7.2028904,3.079839,QSO
6.799248,2.6259933,2.5630019,5.066721,10.161828,GALAXY
4.7967534,10.478274,5.199134,3.8819108,4.222764,GALAXY
1.9752198,7.172979,7.281583,4.043664,3.8803098,QSO
5.8358545,4.4463596,8.086226,5.8920207,1.2559885,GALAXY
9.531706,4.1395535,4.633251,2.6492517,-0.12990966,QSO
7.8350043,6.952202,2.501216,3.1088228,4.387116,STAR
5.1876273,10.9952345,8.081885,5.36914,4.136609,GALAXY
9.893524,3.5497484,3.8912394,4.315336,0.32115832,QSO
6.382029,5.256871,4.9853683,2.6871228,4.205097,QSO
2.7952971,6.158114,7.324959,5.520213,7.669672,STAR
6.4983916,5.9704404,6.1531086,2.368965,10.429467,GALAXY
8.445035,3.5699499,5.6400266,1.4766246,0.9546745,STAR
8.427012,6.507315,1.3856784,2.4153237,3.9208577,GALAXY
7.067209,4.9016743,5.0294943,1.7669432,10.376019,GALAXY
7.733125,6.2587795,1.1748923,1.7427217,3.431866,STAR
2.5055327,3.219607,1.3415992,8.452112,5.620825,STAR
3.663872,1.6643219,5.2387958,6.876725,6.825308,GALAXY
1.2650628,2.5988867,1.0767373,7.933344,5.591954,STAR
0.20858586,6.196802,6.2527633,4.293024,4.9735403,GALAXY
5.8627715,11.037938,7.4741163,4.982631,4.148133,GALAXY
4.7880135,1.5457903,2.1480973,7.5429826,2.0579698,QSO
5.257509,1.6890116,4.44174,7.57216,9.402395,GALAXY
3.4660115,2.4007473,3.1447382,8.050807,8.135935,GALAXY
0.6444161,7.8904195,7.8812327,2.9289365,3.9857135,GALAXY
4.302807,3.1192067,3.4567194,6.9885497,7.0528316,GALAXY
9.77469,3.464094,3.4358664,6.2824016,0.56995285,QSO
9.956776,3.7724843,3.5827146,5.236238,0.28687862,QSO
7.3741364,6.9354825,2.5444314,2.611247,4.679602,STAR
5.9811997,7.2894454,6.876858,3.4154239,10.015736,GALAXY
5.487526,7.565695,1.9765167,-0.56712997,4.6233644,STAR
4.026081,3.3587663,7.874437,4.9951954,9.985825,GALAXY
6.0658875,4.5138974,4.4374447,3.616844,1.4453553,GALAXY
4.180824,0.9944921,1.3285694,7.459268,2.0128214,QSO
6.960712,5.4746966,5.621925,-0.50398266,4.122694,STAR
3.305284,2.6663373,0.9648706,8.488812,4.743691,STAR
3.0732255,10.86584,4.7660627,3.6732883,4.470186,GALAXY
2.2529979,7.351652,6.643593,1.5510148,4.230968,STAR
6.964335,1.2340051,1.3768387,9.092967,3.190991,STAR
-0.34570634,7.927197,7.3175282,4.2759843,4.7703853,GALAXY
7.2774687,3.5004325,4.661889,3.6033943,3.5993526,STAR
2.958374,7.4652505,7.3257465,6.086999,6.8789825,STAR
6.9190063,5.772526,5.0816264,2.1252303,9.6685095,GALAXY
2.995383,7.763184,7.2939253,6.3429523,6.333693,STAR
5.231951,7.3587174,6.5792065,4.328336,8.931786,GALAXY
6.7174034,4.8856997,5.7926707,4.988763,1.2561675,GALAXY
5.5820656,1.6521865,5.2339425,6.516446,10.028568,GALAXY
7.3461876,5.5527215,6.235207,-0.4340805,1.8289565,QSO
0.36736682,4.8561306,6.8849916,4.6946454,5.5324397,GALAXY
3.8002126,5.2890563,7.538531,4.531326,9.854549,GALAXY
1.2769929,1.4707032,2.0955977,7.1784983,5.409127,GALAXY
6.199904,6.889754,4.011691,-0.8186958,5.1789002,STAR
2.2574048,8.466625,7.8300514,7.3222775,2.4956026,GALAXY
5.5408835,7.282979,2.4495354,-0.2408196,3.9443636,GALAXY
7.0079374,3.3809092,3.2310355,2.6117032,9.985513,GALAXY
6.5941124,6.5830517,5.6458826,-0.050260525,1.1282209,QSO
5.5403357,2.0351117,4.790691,5.7695146,10.118472,STAR
4.0502653,1.4879751,2.8295243,6.7875566,3.4943488,GALAXY
5.5528116,1.53999,6.5798817,6.0208015,10.258635,GALAXY
-0.14611264,8.360803,6.465037,3.7840552,4.5882173,GALAXY
7.4554353,4.6217766,6.0766044,-0.046573527,2.876455,GALAXY
6.421531,3.6229174,3.7895,2.8612254,9.899486,GALAXY
7.5980754,7.2245064,5.1714997,4.820003,7.0535913,STAR
4.9660816,9.545672,6.527756,7.440576,5.184265,GALAXY
8.26703,5.415894,4.1853194,2.6537316,9.20992,GALAXY
5.588785,4.936384,4.570432,3.4823904,2.0579107,GALAXY
1.3729926,7.811359,5.443353,4.1133165,3.631394,GALAXY
3.9739444,4.343305,7.31862,4.4965,9.9470825,GALAXY
3.8570788,1.8949635,7.0348315,6.3467336,7.794153,GALAXY
5.904551,2.5684347,3.0284588,7.051254,2.1434355,GALAXY
9.605215,3.9898596,3.8420107,4.802189,-0.07464154,QSO
5.1037087,4.014894,2.416408,7.4192624,7.9248343,GALAXY
6.085041,1.6788225,5.202003,5.396048,10.986091,GALAXY
5.4559417,7.3083124,3.8806865,-0.5888556,3.2586286,GALAXY
3.7078087,1.0027447,1.8181479,6.8901153,2.9759135,QSO
6.613609,3.2751882,4.125004,5.0793476,3.9009652,QSO
1.6366366,1.7383362,2.050843,7.4439654,4.2881174,STAR
4.266184,1.0746294,6.1986947,7.1078167,7.6489267,GALAXY
9.42895,3.906918,3.8157496,4.344272,-0.044218566,QSO
8.029948,6.7475314,3.3965871,3.7581644,3.8267477,STAR
3.7199051,1.153471,1.4262786,7.399482,2.937164,GALAXY
4.7084823,8.765716,7.1881175,5.83056,8.042961,GALAXY
7.411608,5.138893,6.427925,-0.45569953,2.0183249,STAR
2.2210774,3.3675022,8.508087,5.883734,7.703861,GALAXY
2.9150271,7.11986,6.6176543,1.9008654,3.991343,GALAXY
6.88379,4.788748,5.2298822,4.524502,1.5866286,GALAXY
5.1864157,8.834577,6.7834797,5.9508457,7.541769,GALAXY
6.4768276,6.3127656,5.5183682,3.0824218,4.075672,STAR
4.4814186,4.139709,6.969046,5.102479,1.1819395,GALAXY
3.687329,3.6074653,2.16695,8.250567,6.327415,QSO
2.1044192,9.743837,5.4521823,3.4917982,4.3606305,STAR
5.2540207,3.763163,5.70907,3.1561913,10.639854,GALAXY
7.144079,6.700471,3.9956691,3.0155344,4.3314986,STAR
6.6629543,1.1789094,1.2484529,9.161671,3.0882757,STAR
2.162578,6.011459,8.587031,2.522911,2.907453,GALAXY
3.6104624,4.6007156,7.5101624,4.816954,9.533622,GALAXY
0.20999464,6.2356987,5.883658,4.019078,4.688007,GALAXY
7.9706974,5.7283435,5.1635814,1.9508424,9.978405,GALAXY
6.0059423,7.546522,5.7166805,6.0927405,4.336763,STAR
2.0795527,1.4699678,3.293265,7.222087,5.939542,GALAXY
6.117095,6.301147,5.115955,0.49304056,1.6424954,QSO
3.919671,0.98117596,0.1543207,7.2820716,3.6834486,QSO
6.136109,5.7109537,9.942875,7.0864787,2.896825,GALAXY
4.1278486,1.7056867,7.3940067,6.3539495,8.269905,GALAXY
8.256786,3.9598494,4.8998613,3.1176836,0.2588284,QSO
6.5101395,9.575986,6.4086776,6.2961483,6.8718343,GALAXY
8.10119,6.6492763,3.6302457,3.9507565,3.630532,STAR
0.3185687,8.864502,5.6904173,3.9015367,4.2473645,GALAXY
1.7056859,7.728182,8.321118,6.346947,2.5701928,STAR
5.4432955,1.5453436,5.810283,6.513508,9.851792,GALAXY
7.2226515,6.1721177,6.0469866,-0.16985732,0.92372406,QSO
2.1534805,1.0667689,1.6899422,6.4415593,3.897187,QSO
2.7775393,6.445412,7.6167917,2.4334,3.3230255,GALAXY
5.492944,2.4991875,5.7101283,4.0622063,10.999923,GALAXY
4.4675736,5.3617344,9.107521,6.649987,2.566147,GALAXY
8.706809,4.7316985,5.517683,1.1650059,0.06926984,QSO
-0.26759726,7.6946454,7.0012116,4.3450174,4.8485394,GALAXY
2.912484,3.682928,8.197975,5.5772123,8.619942,GALAXY
7.126247,2.9170625,2.3985572,4.763639,9.998328,GALAXY
7.997035,6.4495807,5.463472,2.3356853,9.625283,GALAXY
3.65701,0.90542156,0.47982228,7.9844594,2.659148,QSO
1.8126525,7.785934,7.914253,6.489558,4.207678,GALAXY
5.8916955,5.4907236,4.6318164,2.0884209,1.5921681,GALAXY
5.741833,1.8979505,1.7838063,7.6322103,1.77862,QSO
6.4579873,6.6882253,5.823676,-1.0940452,2.6710856,GALAXY
-0.33062354,8.460404,7.4407735,3.5034907,4.5405083,GALAXY
7.677607,3.441409,3.3747532,6.5798283,1.0722102,QSO
6.6094975,2.0446723,3.4027216,5.7950463,10.638647,GALAXY
6.373572,8.967013,6.9108224,4.8075204,8.764742,GALAXY
8.543042,4.7559896,5.057555,1.9648575,-0.1640769,QSO
1.114869,7.119163,8.106012,1.8052441,3.924612,GALAXY
1.6041179,7.8384976,8.523894,6.7037773,1.8237227,GALAXY
7.670125,6.7695646,5.9614215,2.2905295,9.928801,GALAXY
6.7237124,6.015015,5.312213,-0.86184496,4.5807424,STAR
6.049142,1.6964213,5.2857814,5.345416,10.97155,STAR
7.651833,8.050189,6.1501484,3.5074131,8.924725,GALAXY
4.4106126,3.19232,2.682842,7.6869354,8.166414,GALAXY
6.5085044,6.363037,5.8136997,-0.35362807,1.6952318,QSO
2.2468812,8.002114,7.6779504,6.7473965,4.2989497,STAR
2.4264617,3.9383645,8.239956,5.671201,8.154127,GALAXY
6.063484,2.0172942,4.0650334,5.010273,10.688824,GALAXY
5.4874926,3.6929421,5.0247025,3.190968,10.216972,STAR
9.407353,3.5819259,3.2136965,6.079,0.7669161,QSO
5.936683,6.803291,5.1717176,-0.34060264,2.09833,QSO
6.4079895,6.7302294,5.5801253,-0.6853132,2.2123988,QSO
3.6168299,9.103462,7.2187977,7.175585,5.923368,GALAXY
7.748751,1.7011113,2.4643767,8.919911,2.4212682,QSO
2.6382506,8.760897,7.550099,7.3428473,4.6479793,GALAXY
1.2388846,8.208691,6.694646,1.6046039,4.4642043,GALAXY
4.7849874,10.142942,5.149925,3.7218862,4.207088,GALAXY
8.1280985,1.961592,2.329333,7.734025,3.17852,QSO
1.7323022,6.292027,8.508441,2.0605636,3.3564928,GALAXY
6.4558167,4.5186214,4.331283,2.610224,9.645347,GALAXY
7.271404,2.340717,1.6434463,8.800401,1.7960212,QSO
8.934782,2.136851,2.6050646,8.095774,2.4113443,QSO
3.7801654,6.6017337,6.999948,2.828298,3.3824136,STAR
6.457195,4.5043755,4.3208394,2.6644073,9.628151,GALAXY
1.6277273,1.2458916,0.72347426,6.9110084,4.1536713,QSO
4.464749,4.9674716,9.131947,6.7138777,2.3508103,GALAXY
0.672918,5.6283617,7.825532,5.5594897,6.773573,GALAXY
5.2374845,6.524181,3.2639115,1.0013223,3.0397565,GALAXY
